Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1691175955,10,,Aggregated,10.400000,0.000000,110,170,230,300,580,900,2000,2400,3800,3800,3800,1535,0,110.0,261.22750800521186,29.785934999999597,3837.1696110000075,57111.201954397395
1691175956,10,,Aggregated,10.500000,0.000000,110,170,230,300,580,850,2000,2400,3800,3800,3800,1547,0,110.0,260.31328953716877,29.785934999999597,3837.1696110000075,57151.469941822885
1691175957,10,,Aggregated,10.800000,0.000000,110,170,230,300,570,840,2000,2400,3800,3800,3800,1571,0,110.0,258.0101740999364,29.785934999999597,3837.1696110000075,57365.53023551878
1691175958,10,,Aggregated,11.300000,0.000000,110,170,230,300,570,840,2000,2400,3800,3800,3800,1580,0,110.0,257.2187316031647,29.785934999999597,3837.1696110000075,57221.42721518988
1691175959,10,,Aggregated,10.600000,0.000000,110,170,230,300,570,830,2000,2400,3800,3800,3800,1586,0,110.0,256.7527454924339,29.785934999999597,3837.1696110000075,57204.943883984866
1691175961,10,,Aggregated,11.400000,0.000000,110,170,230,290,570,830,2000,2400,3800,3800,3800,1596,0,110.0,255.77175392543867,29.785934999999597,3837.1696110000075,57283.13596491228
1691175962,10,,Aggregated,10.300000,0.000000,110,160,220,290,570,830,2000,2400,3800,3800,3800,1615,0,110.0,253.7321299708979,29.785934999999597,3837.1696110000075,57314.797523219815
1691175963,10,,Aggregated,9.600000,0.000000,110,160,220,290,570,830,2000,2400,3800,3800,3800,1620,0,110.0,253.48979359629638,29.785934999999597,3837.1696110000075,57506.83827160494
1691175965,10,,Aggregated,11.000000,0.000000,110,170,220,290,570,830,2000,2400,3800,3800,3800,1631,0,110.0,254.2193407737585,29.785934999999597,3837.1696110000075,57490.27161250766
1691175966,10,,Aggregated,10.300000,0.000000,110,170,220,290,570,820,2000,2400,3800,3800,3800,1642,0,110.0,254.65723155176616,29.785934999999597,3837.1696110000075,57232.02314250913
1691175967,10,,Aggregated,10.100000,0.000000,110,170,220,290,570,820,2000,2400,3800,3800,3800,1652,0,110.0,254.0095239673124,29.785934999999597,3837.1696110000075,57133.98426150121
1691175968,10,,Aggregated,9.700000,0.000000,110,170,220,290,570,820,2000,2400,3800,3800,3800,1658,0,110.0,253.60537286489748,29.785934999999597,3837.1696110000075,57204.32086851628
1691175969,10,,Aggregated,9.100000,0.000000,110,160,220,290,570,820,2000,2400,3800,3800,3800,1674,0,110.0,252.97355749044203,29.785934999999597,3837.1696110000075,57101.784946236556
1691175970,10,,Aggregated,9.100000,0.000000,110,160,220,290,570,820,2000,2400,3800,3800,3800,1681,0,110.0,252.3308006525877,29.785934999999597,3837.1696110000075,57231.04759071981
1691175971,10,,Aggregated,8.500000,0.000000,110,160,220,290,570,820,2000,2400,3800,3800,3800,1690,0,110.0,251.69286153668628,29.785934999999597,3837.1696110000075,57338.5550295858
1691175973,10,,Aggregated,8.700000,0.000000,110,170,220,290,570,820,2000,2400,3800,3800,3800,1700,0,110.0,252.4010321335293,29.785934999999597,3837.1696110000075,57374.33176470588
